1037	[203, 616, 554, 631, 563, 496, 932, 972, 765, 834, 203, 168, 972, 601, 203, 116, 736, 765, 759, 308]
1038	[15, 407, 65, 717, 198, 203, 317, 467, 631, 932, 448, 89, 45, 932, 646, 89, 427, 776, 65, 882]
1039	[15, 705, 313, 454, 574, 213, 15, 203, 866, 425, 356, 160, 732, 764, 313, 685, 349, 203, 218, 203]
104	[631, 781, 792, 203, 381, 378, 297, 429, 932, 452, 213, 203, 742, 388, 45, 399, 239, 245, 98, 664]
1040	[184, 276, 655, 114, 73, 268, 631, 73, 490, 310, 782, 967, 815, 496, 383, 764, 844, 764, 203, 556]
1041	[93, 73, 685, 105, 65, 306, 631, 38, 128, 245, 73, 525, 73, 31, 45, 487, 949, 765, 763, 73]
1042	[149, 245, 571, 114, 15, 73, 413, 245, 656, 631, 230, 622, 73, 983, 631, 572, 616, 496, 571, 73]
1043	[312, 690, 73, 908, 466, 73, 948, 73, 68, 73, 389, 90, 841, 203, 782, 106, 636, 213, 876, 105]
1044	[73, 268, 73, 541, 349, 327, 535, 245, 73, 397, 496, 183, 73, 989, 380, 887, 15, 329, 581, 768]
1045	[363, 152, 581, 771, 406, 776, 889, 213, 177, 6, 402, 631, 925, 833, 989, 953, 198, 496, 65, 569]
1046	[420, 255, 406, 17, 796, 428, 139, 408, 219, 183, 229, 322, 890, 518, 393, 285, 406, 380, 776, 203]
1047	[313, 35, 333, 534, 53, 73, 228, 89, 367, 471, 65, 569, 989, 96, 213, 655, 53, 181, 229, 73]
1048	[45, 472, 245, 454, 310, 73, 748, 603, 435, 765, 724, 967, 420, 29, 694, 106, 268, 73, 715, 203]
1049	[414, 203, 714, 890, 275, 587, 775, 45, 677, 631, 203, 655, 610, 203, 871, 106, 844, 890, 380, 537]
105	[473, 65, 561, 821, 754, 418, 616, 932, 972, 219, 496, 311, 932, 972, 456, 203, 932, 972, 764, 869]
1050	[796, 428, 203, 677, 631, 821, 87, 423, 53, 631, 73, 910, 73, 31, 688, 523, 203, 47, 696, 796]
1051	[203, 529, 106, 203, 414, 183, 12, 627, 764, 73, 738, 73, 908, 466, 73, 966, 393, 744, 203, 609]
1052	[720, 106, 149, 631, 203, 133, 313, 106, 304, 887, 73, 853, 777, 65, 415, 496, 610, 73, 249, 457]
1053	[414, 363, 838, 754, 862, 515, 821, 515, 149, 736, 140, 203, 634, 631, 414, 736, 853, 631, 275, 972]
1054	[420, 245, 126, 264, 118, 245, 9, 765, 73, 243, 73, 333, 73, 525, 213, 73, 462, 806, 751, 395]
1055	[796, 388, 114, 213, 539, 255, 496, 322, 890, 435, 106, 788, 980, 631, 73, 775, 106, 310, 622, 802]
1056	[73, 381, 73, 378, 381, 223, 496, 65, 908, 646, 481, 203, 574, 73, 255, 967, 772, 937, 223, 359]
1057	[223, 610, 631, 393, 207, 587, 223, 630, 414, 493, 764, 73, 312, 140, 166, 25, 631, 333, 772, 534]
1058	[53, 305, 388, 597, 775, 631, 571, 73, 389, 90, 458, 203, 245, 610, 73, 621, 856, 393, 762, 203]
1059	[292, 338, 65, 831, 631, 520, 87, 106, 505, 631, 73, 801, 538, 213, 73, 45, 11, 245, 395, 203]
106	[764, 65, 353, 631, 65, 431, 106, 799, 581, 645, 197, 183, 414, 973, 859, 203, 166, 203, 393, 319]
1060	[434, 751, 106, 774, 97, 933, 73, 733, 971, 631, 686, 427, 967, 6, 982, 938, 213, 967, 587, 203]
1061	[524, 73, 114, 631, 988, 73, 511, 380, 817, 203, 372, 285, 106, 203, 292, 73, 45, 11, 245, 253]
1062	[973, 45, 431, 245, 571, 73, 93, 967, 203, 655, 106, 523, 203, 283, 106, 203, 466, 890, 965, 310]
1063	[631, 73, 45, 955, 245, 310, 203, 305, 765, 1004, 65, 353, 765, 203, 947, 106, 767, 65, 377, 399]
1064	[203, 251, 203, 634, 45, 769, 631, 764, 73, 45, 472, 245, 834, 73, 345, 245, 572, 203, 517, 893]
1065	[73, 588, 904, 989, 759, 473, 764, 73, 389, 380, 310, 349, 203, 466, 73, 45, 955, 245, 826, 203]
1066	[414, 967, 65, 358, 245, 195, 765, 545, 889, 420, 0, 28, 73, 372, 203, 946, 643, 114, 203, 313]
1067	[106, 304, 887, 967, 203, 434, 457, 653, 203, 24, 338, 245, 470, 342, 631, 114, 836, 73, 240, 65]
1068	[40, 127, 213, 73, 406, 381, 156, 68, 973, 529, 203, 268, 890, 651, 631, 73, 844, 621, 203, 891]
1069	[997, 839, 967, 482, 647, 496, 156, 678, 837, 57, 73, 792, 73, 789, 631, 24, 114, 229, 203, 630]
107	[289, 399, 203, 320, 631, 325, 183, 754, 932, 387, 914, 493, 838, 380, 86, 99, 73, 363, 65, 420]
1070	[631, 24, 57, 581, 176, 631, 203, 197, 189, 622, 65, 86, 432, 601, 73, 156, 973, 45, 679, 399]
1071	[861, 203, 930, 631, 203, 314, 106, 689, 566, 910, 106, 946, 970, 73, 418, 275, 203, 414, 530, 973]
1072	[350, 777, 65, 831, 974, 106, 439, 311, 15, 759, 864, 581, 771, 443, 106, 65, 538, 630, 429, 203]
1073	[595, 239, 661, 399, 203, 965, 618, 203, 24, 764, 972, 576, 203, 851, 967, 261, 338, 765, 173, 967]
1074	[67, 430, 106, 203, 268, 203, 434, 933, 24, 214, 864, 489, 106, 203, 466, 601, 203, 285, 106, 203]
1075	[414, 183, 635, 553, 203, 407, 106, 365, 631, 203, 353, 106, 879, 49, 24, 688, 149, 622, 246, 910]
1076	[631, 49, 510, 631, 833, 758, 203, 237, 65, 232, 680, 245, 203, 703, 106, 203, 414, 414, 73, 572]
1077	[203, 681, 219, 457, 493, 86, 73, 807, 114, 622, 65, 911, 939, 420, 561, 44, 967, 203, 634, 910]
1078	[73, 663, 73, 250, 73, 136, 631, 552, 545, 904, 496, 620, 420, 972, 223, 906, 420, 223, 638, 764]
1079	[73, 295, 213, 184, 73, 304, 967, 203, 801, 65, 410, 183, 869, 399, 497, 65, 167, 106, 57, 690]
108	[118, 99, 73, 646, 817, 65, 980, 15, 73, 665, 183, 73, 354, 601, 829, 213, 73, 758, 539, 967]
1080	[53, 73, 946, 403, 433, 519, 73, 389, 380, 776, 920, 65, 618, 106, 946, 670, 203, 858, 631, 966]
1081	[156, 559, 248, 245, 53, 156, 674, 868, 631, 203, 835, 106, 156, 101, 393, 311, 207, 82, 245, 648]
1082	[909, 742, 53, 213, 973, 45, 203, 373, 203, 600, 147, 245, 830, 73, 989, 978, 647, 473, 511, 932]
1083	[187, 389, 932, 776, 73, 752, 765, 203, 625, 203, 487, 106, 73, 980, 89, 317, 511, 213, 4, 826]
1084	[73, 929, 207, 73, 12, 643, 106, 156, 153, 73, 991, 83, 631, 73, 45, 22, 245, 849, 443, 65]
1085	[1008, 15, 75, 203, 410, 541, 53, 837, 631, 73, 11, 973, 967, 203, 801, 136, 967, 774, 559, 389]
1086	[17, 297, 203, 864, 415, 932, 45, 203, 487, 73, 389, 380, 44, 973, 203, 696, 46, 106, 203, 4]
1087	[45, 759, 558, 405, 106, 203, 710, 73, 827, 106, 862, 203, 700, 496, 973, 387, 17, 759, 967, 565]
1088	[15, 49, 618, 966, 197, 245, 53, 761, 789, 203, 821, 106, 203, 329, 48, 942, 106, 304, 861, 65]
1089	[127, 213, 49, 545, 114, 203, 1003, 932, 844, 397, 203, 313, 631, 202, 73, 748, 421, 203, 197, 427]
109	[73, 858, 919, 736, 764, 403, 764, 128, 631, 73, 28, 972, 427, 383, 183, 429, 203, 201, 462, 823]
1090	[496, 203, 891, 856, 910, 631, 203, 87, 45, 944, 967, 759, 626, 630, 73, 539, 967, 73, 268, 203]
1091	[247, 183, 73, 989, 429, 383, 221, 245, 724, 203, 434, 479, 106, 73, 68, 683, 203, 554, 203, 270]
1092	[106, 203, 366, 106, 73, 249, 136, 765, 73, 119, 156, 501, 603, 768, 989, 383, 329, 672, 351, 203]
1093	[305, 114, 183, 932, 763, 733, 647, 631, 45, 420, 203, 763, 636, 933, 73, 989, 358, 652, 105, 203]
1094	[377, 65, 25, 373, 616, 574, 45, 967, 82, 631, 524, 989, 932, 380, 473, 73, 980, 89, 6, 646]
1095	[817, 203, 292, 73, 452, 889, 203, 718, 106, 203, 305, 183, 73, 556, 42, 631, 150, 967, 203, 577]
1096	[515, 496, 73, 511, 380, 431, 203, 925, 106, 203, 201, 73, 929, 45, 851, 967, 327, 106, 505, 631]
1097	[814, 73, 214, 203, 311, 830, 73, 989, 866, 789, 94, 631, 425, 622, 203, 418, 631, 260, 245, 806]
1098	[120, 106, 139, 546, 764, 203, 586, 183, 932, 989, 383, 518, 329, 967, 203, 507, 106, 73, 249, 394]
1099	[73, 249, 488, 786, 652, 399, 203, 103, 631, 22, 245, 35, 587, 213, 45, 496, 245, 53, 324, 95]
11	[73, 418, 879, 783, 139, 967, 965, 663, 177, 631, 524, 736, 655, 631, 14, 601, 65, 677, 454, 313]
110	[73, 424, 203, 106, 1004, 759, 189, 547, 496, 203, 346, 719, 741, 631, 973, 972, 214, 764, 65, 45]
1100	[631, 73, 960, 73, 281, 688, 203, 466, 203, 283, 890, 577, 631, 73, 640, 245, 73, 345, 67, 73]
1101	[763, 827, 45, 245, 942, 473, 73, 569, 106, 203, 487, 631, 704, 864, 929, 245, 776, 655, 496, 73]
1102	[378, 571, 73, 249, 114, 203, 36, 213, 73, 989, 245, 481, 65, 311, 830, 73, 751, 989, 728, 631]
1103	[923, 622, 647, 989, 453, 53, 765, 311, 789, 203, 924, 106, 759, 485, 680, 73, 490, 388, 203, 446]
1104	[400, 622, 183, 73, 989, 759, 833, 194, 765, 203, 177, 213, 73, 571, 73, 554, 631, 183, 387, 966]
1105	[759, 515, 106, 176, 245, 65, 797, 754, 219, 193, 511, 73, 741, 569, 213, 959, 652, 408, 989, 60]
